"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"84 years"	"84"	"Male"	"M"	"White"	"2106-3"	8436	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"85 years"	"85"	"Female"	"F"	"White"	"2106-3"	10667	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"85 years"	"85"	"Male"	"M"	"White"	"2106-3"	8389	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"86 years"	"86"	"Female"	"F"	"White"	"2106-3"	10988	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"86 years"	"86"	"Male"	"M"	"White"	"2106-3"	8387	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"87 years"	"87"	"Female"	"F"	"White"	"2106-3"	11462	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"87 years"	"87"	"Male"	"M"	"White"	"2106-3"	8014	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"88 years"	"88"	"Female"	"F"	"White"	"2106-3"	11449	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"88 years"	"88"	"Male"	"M"	"White"	"2106-3"	7823	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"89 years"	"89"	"Female"	"F"	"White"	"2106-3"	11768	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"89 years"	"89"	"Male"	"M"	"White"	"2106-3"	7176	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"90 years"	"90"	"Female"	"F"	"White"	"2106-3"	11402	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"90 years"	"90"	"Male"	"M"	"White"	"2106-3"	6713	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"91 years"	"91"	"Female"	"F"	"White"	"2106-3"	10834	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"91 years"	"91"	"Male"	"M"	"White"	"2106-3"	5919	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"92 years"	"92"	"Female"	"F"	"White"	"2106-3"	10248	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"92 years"	"92"	"Male"	"M"	"White"	"2106-3"	5226	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"93 years"	"93"	"Female"	"F"	"White"	"2106-3"	9291	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"93 years"	"93"	"Male"	"M"	"White"	"2106-3"	4361	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"94 years"	"94"	"Female"	"F"	"White"	"2106-3"	8476	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"94 years"	"94"	"Male"	"M"	"White"	"2106-3"	3484	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"95 years"	"95"	"Female"	"F"	"White"	"2106-3"	7409	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"95 years"	"95"	"Male"	"M"	"White"	"2106-3"	2761	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"96 years"	"96"	"Female"	"F"	"White"	"2106-3"	6114	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"96 years"	"96"	"Male"	"M"	"White"	"2106-3"	2106	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"97 years"	"97"	"Female"	"F"	"White"	"2106-3"	4974	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"97 years"	"97"	"Male"	"M"	"White"	"2106-3"	1548	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	3937	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	1027	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	2822	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"99 years"	"99"	"Male"	"M"	"White"	"2106-3"	711	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"100+ years"	"100"	"Female"	"F"	"White"	"2106-3"	6240	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Connecticut"	"09"	"100+ years"	"100"	"Male"	"M"	"White"	"2106-3"	1133	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"1 year"	"1"	"Female"	"F"	"White"	"2106-3"	42	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"1 year"	"1"	"Male"	"M"	"White"	"2106-3"	56	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2 years"	"2"	"Female"	"F"	"White"	"2106-3"	22	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2 years"	"2"	"Male"	"M"	"White"	"2106-3"	34	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"3 years"	"3"	"Female"	"F"	"White"	"2106-3"	14	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"3 years"	"3"	"Male"	"M"	"White"	"2106-3"	21	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"4 years"	"4"	"Female"	"F"	"White"	"2106-3"	16	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"4 years"	"4"	"Male"	"M"	"White"	"2106-3"	26	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"5 years"	"5"	"Female"	"F"	"White"	"2106-3"	14	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"5 years"	"5"	"Male"	"M"	"White"	"2106-3"	19	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"6 years"	"6"	"Female"	"F"	"White"	"2106-3"	24	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"6 years"	"6"	"Male"	"M"	"White"	"2106-3"	16	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"7 years"	"7"	"Female"	"F"	"White"	"2106-3"	12	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"7 years"	"7"	"Male"	"M"	"White"	"2106-3"	21	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"8 years"	"8"	"Female"	"F"	"White"	"2106-3"	10	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"8 years"	"8"	"Male"	"M"	"White"	"2106-3"	22	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"9 years"	"9"	"Female"	"F"	"White"	"2106-3"	14	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"9 years"	"9"	"Male"	"M"	"White"	"2106-3"	25	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"10 years"	"10"	"Female"	"F"	"White"	"2106-3"	19	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"10 years"	"10"	"Male"	"M"	"White"	"2106-3"	22	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"11 years"	"11"	"Female"	"F"	"White"	"2106-3"	14	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"11 years"	"11"	"Male"	"M"	"White"	"2106-3"	12	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"12 years"	"12"	"Female"	"F"	"White"	"2106-3"	12	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"12 years"	"12"	"Male"	"M"	"White"	"2106-3"	20	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"13 years"	"13"	"Female"	"F"	"White"	"2106-3"	16	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"13 years"	"13"	"Male"	"M"	"White"	"2106-3"	39	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"14 years"	"14"	"Female"	"F"	"White"	"2106-3"	22	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"14 years"	"14"	"Male"	"M"	"White"	"2106-3"	49	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"15 years"	"15"	"Female"	"F"	"White"	"2106-3"	43	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"15 years"	"15"	"Male"	"M"	"White"	"2106-3"	64	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"16 years"	"16"	"Female"	"F"	"White"	"2106-3"	44	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"16 years"	"16"	"Male"	"M"	"White"	"2106-3"	100	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"17 years"	"17"	"Female"	"F"	"White"	"2106-3"	64	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"17 years"	"17"	"Male"	"M"	"White"	"2106-3"	116	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"18 years"	"18"	"Female"	"F"	"White"	"2106-3"	67	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"18 years"	"18"	"Male"	"M"	"White"	"2106-3"	151	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"19 years"	"19"	"Female"	"F"	"White"	"2106-3"	70	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"19 years"	"19"	"Male"	"M"	"White"	"2106-3"	199	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"20 years"	"20"	"Female"	"F"	"White"	"2106-3"	72	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"20 years"	"20"	"Male"	"M"	"White"	"2106-3"	154	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"21 years"	"21"	"Female"	"F"	"White"	"2106-3"	75	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	213	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"22 years"	"22"	"Female"	"F"	"White"	"2106-3"	74	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	194	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"23 years"	"23"	"Female"	"F"	"White"	"2106-3"	72	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	192	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"24 years"	"24"	"Female"	"F"	"White"	"2106-3"	66	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	200	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"25 years"	"25"	"Female"	"F"	"White"	"2106-3"	53	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	202	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"26 years"	"26"	"Female"	"F"	"White"	"2106-3"	81	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	221	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	72	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	212	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	95	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	224	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	93	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	208	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	88	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	226	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"31 years"	"31"	"Female"	"F"	"White"	"2106-3"	108	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	229	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"32 years"	"32"	"Female"	"F"	"White"	"2106-3"	88	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	236	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	111	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	227	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	124	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	262	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	147	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	272	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	155	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	283	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	151	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	310	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	178	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	277	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	198	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	333	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	186	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	358	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	229	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	417	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	264	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	449	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	295	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	464	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	329	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	534	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	338	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	588	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	375	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	660	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	435	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	747	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	439	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	749	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	496	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	923	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	527	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	949	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	591	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	1006	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	649	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	1182	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	735	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	1130	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	790	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	1297	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	855	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	1417	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"56 years"	"56"	"Female"	"F"	"White"	"2106-3"	861	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	1446	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"57 years"	"57"	"Female"	"F"	"White"	"2106-3"	985	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	1522	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	932	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	1568	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	1059	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"59 years"	"59"	"Male"	"M"	"White"	"2106-3"	1740	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"60 years"	"60"	"Female"	"F"	"White"	"2106-3"	1139	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"60 years"	"60"	"Male"	"M"	"White"	"2106-3"	1799	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"61 years"	"61"	"Female"	"F"	"White"	"2106-3"	1154	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"61 years"	"61"	"Male"	"M"	"White"	"2106-3"	1795	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"62 years"	"62"	"Female"	"F"	"White"	"2106-3"	1229	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"62 years"	"62"	"Male"	"M"	"White"	"2106-3"	1939	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"63 years"	"63"	"Female"	"F"	"White"	"2106-3"	1345	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"63 years"	"63"	"Male"	"M"	"White"	"2106-3"	2053	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"64 years"	"64"	"Female"	"F"	"White"	"2106-3"	1441	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"64 years"	"64"	"Male"	"M"	"White"	"2106-3"	2141	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"65 years"	"65"	"Female"	"F"	"White"	"2106-3"	1489	Not Applicable	Not Applicable
